publish at ,clean_text,sentiment ,detailed_url,detailed_sentiment,video_link
2025-02-08T22:05:00Z,kessler topaz meltzer  check llp reminds investors of deadline for securities fraud class action lawsuit filed against crocs inc radnor pa feb 08 2025 globe newswire  the law firm of kessler topaz meltzer  check llp informs investors that the firm has filed a securities fraud class action lawsuit against crocs inc nasdaq crox “crocs” or the “company” on behalf of inve… radnor pa feb 08 2025 globe newswire  the law firm of kessler topaz meltzer amp check llp informs investors that the firm has filed a securities fraud class action lawsuit against crocs … 8784 chars,positive,https://www.globenewswire.com/news-release/2025/02/08/3023110/0/en/Kessler-Topaz-Meltzer-Check-LLP-Reminds-Investors-of-Deadline-for-Securities-Fraud-Class-Action-Lawsuit-Filed-Against-Crocs-Inc.html,-9,
2025-02-08T22:00:01Z,"experts reveal 6 telltale signs your porcelain plates are worth something if youre hoping to spot a unicorn piece at a thrift store understanding fabrication techniques is essential a certified appraiser told newsweek think you can spot an antique porcelain plate worth thousands from a pile of thrift store items
one man in illinois managed to do so at a goodwill store in a chicago suburb
i bought a rare 18th… 5112 chars",positive,https://www.newsweek.com/porcelain-plates-price-how-know-worth-signs-expert-tips-2027924,-8,
2025-02-08T21:51:31Z,"usaid gifted a cement factory to hamas—how 310 million in us taxpayer money helped create gaza terror tunnels most people are unaware that usaid the us government agency tasked with foreign aid and development gifted in 2016 310 million of taxpayer money to start a palestinian cement factory project the project was a private venture by a company called sanad … skip to comments
usaid gifted a cement factory to hamashow 310 million in us taxpayer money helped create gaza terror tunnelssubstack 
  february 6 2025
posted on 02082025 15131 pm pst … 3935 chars",positive,https://freerepublic.com/focus/f-chat/4296085/posts,3,
2025-02-08T21:31:15Z,why nuscale power smr went up on friday we recently published a list of 10 firms post doubledigit gains on friday in this article we are going to take a look at where nuscale power corporation  we recently published a list of 10 firms post doubledigit gains on friday in this article we are going to take a look at where nuscale power corporation nysesmr stands against other firms that … 2406 chars,positive,https://finance.yahoo.com/news/why-nuscale-power-smr-went-213115509.html,-7,
2025-02-08T21:19:09Z,should you buy a bach in new zealand in tough economic times more baches are up for sale in the coromandel and pauanui but experts advise caution realestateconz spokesperson vanessa williams said she had spoken to real estate salespeople in different parts of the coromandel who said due to the rising cost of living and high interest rates of… 4066 chars,positive,https://www.nzherald.co.nz/business/should-you-buy-a-bach-in-new-zealand-in-tough-economic-times/432HSJMQAVE7LO6WDQESHWTYNA/,1,
2025-02-08T21:16:56Z,struggling audio company sonos says it’s turning things around are customers listening  cnn business sonos is attempting to turn around its fortunes after a dismal 2024 that shattered customer trust and dented the company’s reputation sonos was once a pioneer in wireless home audio holding its own against giants like apple and google in the niche market of premium speaker equipment but after nearly a year of missteps and disappo… 4898 chars,positive,https://www.cnn.com/2025/02/08/tech/sonos-app-update-redemption-2025/index.html,-5,
2025-02-08T21:06:00Z,"3 excellent asx dividend shares to buy next week income investors may want to check out these shares that have been rated as buys by analysts
the post 3 excellent asx dividend shares to buy next week appeared first on the motley fool australia if youre on the hunt for reliable asx dividend shares to boost your income portfolio then you may want to look at the three shares listed below
these companies have attractive dividend yields ro… 2301 chars",positive,https://www.fool.com.au/2025/02/09/3-excellent-asx-dividend-shares-to-buy-next-week/,-8,
2025-02-08T20:34:59Z,"startup marketing mistakes that kill growth and how to fix them fast  startup marketing mistakes that kill growth and how to fix them fast amsdigorg picture this youve finally launched your dream startup you have a killer product a website that looks like it belongs in a tech magazine and a linkedin post that says were live 
and then cr… 5804 chars",positive,https://www.amsdig.org/post/5-deadly-startup-marketing-mistakes-that-kill-growth-and-how-to-fix-them-fast,-6,
2025-02-08T20:24:55Z,tapestry inc tpr ‘an up stock’ thanks to the ftc says jim cramer we recently published a list of jim cramer discussed these 12 stocks recently in this article we are going to take a look at where tapestry inc nysetpr we recently published a list of jim cramer discussed these 12 stocks recently in this article we are going to take a look at where tapestry inc nysetpr stands against other stocks that jim cra… 4771 chars,positive,https://finance.yahoo.com/news/tapestry-inc-tpr-stock-thanks-202455689.html,-7,
2025-02-08T20:23:26Z,capri holdings cpri ‘nothing’s foolproof’ says jim cramer on the struggling fashion house we recently published a list of jim cramer discussed these 12 stocks recently in this article we are going to take a look at where capri holdings limited  we recently published a list of jim cramer discussed these 12 stocks recently in this article we are going to take a look at where capri holdings limited nysecpri stands against other stocks tha… 4937 chars,positive,https://finance.yahoo.com/news/capri-holdings-cpri-nothing-foolproof-202326881.html,7,
2025-02-08T20:20:00Z,"rosen leading trial attorneys encourages crocs inc investors to secure counsel before important deadline in securities class action – crox new york feb 08 2025 globe newswire  why rosen law firm a global investor rights law firm reminds purchasers of common stock of crocs inc nasdaq crox between november 3 2022 and october 28 2024 inclusive the “class period” of the importan… new york feb 08 2025 globe newswire  
why rosen law firm a global investor rights law firm reminds purchasers of common stock of crocs inc nasdaq crox between november 3 2022 and oct… 3784 chars",positive,https://www.globenewswire.com/news-release/2025/02/08/3023107/673/en/ROSEN-LEADING-TRIAL-ATTORNEYS-Encourages-Crocs-Inc-Investors-to-Secure-Counsel-Before-Important-Deadline-in-Securities-Class-Action-CROX.html,2,
2025-02-08T20:00:39Z,"the rise of australias unicorn startups the increase of unicorn startups in australia which have a valuation of 1 billion has increased according to market analyst with separate figures echoing a rise of a financiallyhealthy tech sector in the country when you think of the word unicorn you tend to envisage a mythical horselike creature from a fantasy land not an enterprise at the height of the corporate world
but the term is also used to clas… 8810 chars",positive,https://www.abc.net.au/news/2025-02-09/nsw-australia-startups-unicorn-sydney/104817998,2,
